fip,state,pop,x,y,city
01588,MA,8807,-71.664357,42.115319,WHITINSVILLE
04951,ME,616,-69.03169,44.592674,MONROE
15045,PA,5582,-79.888324,40.325952,GLASSPORT
70739,LA,8000,-91.007484,30.52114,GREENWELL SPRING
34647,FL,15130,-82.758701,27.851549,LARGO
61479,IL,398,-89.693254,41.009682,SPEER
94619,CA,24501,-122.18838,37.787786,OAKLAND
13675,NY,111,-75.849577,44.277364,PLESSIS
30631,GA,1915,-82.887234,33.570801,CRAWFORDVILLE
22203,VA,14553,-77.114191,38.873799,ARLINGTON
04578,ME,5928,-69.682576,44.007444,WISCASSET
59831,MT,454,-114.30557,47.31313,DIXON
63544,MO,335,-92.877966,40.270325,GREEN CASTLE
44629,OH,5892,-81.405858,40.372123,GNADENHUTTEN
17109,PA,22952,-76.822612,40.29122,COLONIAL PARK
65542,MO,3545,-91.855585,37.509082,LICKING
05867,VT,854,-72.021133,44.646543,SUTTON
13493,NY,1798,-75.904411,43.410559,WILLIAMSTOWN
06051,CT,28705,-72.772208,41.666683,NEW BRITAIN
36258,AL,1405,-85.679279,33.457303,DELTA
16646,PA,2616,-78.702924,40.665874,HASTINGS
68059,NE,2961,-96.143811,41.07649,SPRINGFIELD
12503,NY,918,-73.58187,42.038103,ANCRAMDALE
91354,CA,7918,-118.537437,34.446608,VALENCIA
58360,ND,61,-100.175958,48.679029,OVERLY
10458,NY,70612,-73.889464,40.863307,BRONX
12485,NY,492,-74.101441,42.203179,TANNERSVILLE
11420,NY,38096,-73.815773,40.675379,S OZONE PARK
03251,NH,1229,-71.672707,44.058159,LINCOLN
57437,SD,1753,-99.615926,45.769768,ARTAS
13215,NY,12557,-76.211851,42.997544,ONONDAGA
14489,NY,8168,-76.989575,43.07768,LYONS
07044,NJ,13583,-74.242847,40.831928,VERONA
21758,MD,3534,-77.651286,39.347891,KNOXVILLE
02138,MA,33841,-71.125611,42.377045,CAMBRIDGE
02857,RI,9563,-71.624187,41.8439,NORTH SCITUATE
07940,NJ,15960,-74.417868,40.759939,MADISON
12803,NY,8758,-73.637947,43.283911,SOUTH GLENS FALL
18069,PA,6397,-75.597395,40.624826,OREFIELD
26041,WV,18627,-80.730971,39.914819,MOUNDSVILLE
60069,IL,4047,-87.904823,42.192872,PRAIRIE VIEW
22738,VA,477,-78.265358,38.274342,UNO
79027,TX,7088,-102.304634,34.534089,DIMMITT
05830,VT,2040,-72.082367,44.990183,DERBY LINE
31069,GA,13945,-83.728258,32.46051,PERRY
68823,NE,2141,-99.099527,41.807982,BURWELL
36473,AL,208,-87.319739,31.30169,RANGE
66204,KS,18226,-94.674769,38.992488,OVERLAND PARK
51360,IA,6683,-95.112336,43.426211,SPIRIT LAKE
01040,MA,43704,-72.626193,42.202007,HOLYOKE
79705,TX,27708,-102.091483,32.029473,MIDLAND
10016,NY,51561,-73.978134,40.744281,NEW YORK
78735,TX,3463,-97.841423,30.248978,AUSTIN
72460,AR,944,-91.209433,36.310384,RAVENDEN SPRINGS
26141,WV,340,-81.236905,38.937805,CRESTON
71222,LA,3510,-92.626269,32.821024,BERNICE
51036,IA,625,-96.165531,42.962647,MAURICE
26032,WV,487,-80.55463,40.202,BETHANY
85365,AZ,28179,-114.548633,32.671352,YUMA PROVING GRO
18014,PA,11601,-75.40856,40.755144,BATH
38321,TN,1150,-88.551702,35.861261,CEDAR GROVE
34711,FL,15109,-81.757407,28.552541,CLERMONT
06098,CT,14584,-73.066341,41.925214,WINSTED
59022,MT,2267,-107.497251,45.629594,CROW AGENCY
25986,WV,79,-80.814996,37.86947,SPRING DALE
92504,CA,45308,-117.411948,33.931458,RIVERSIDE
07074,NJ,2817,-74.056646,40.839352,MOONACHIE
52032,IA,861,-90.863032,42.33207,BERNARD
22714,VA,721,-77.903745,38.511003,BRANDY STATION
14611,NY,15951,-77.639353,43.148375,ROCHESTER
15661,PA,564,-79.344157,40.30199,LOYALHANNA
61257,IL,1807,-90.226255,41.592896,HILLSDALE
94514,CA,5745,-121.602211,37.902616,BYRON
39119,MS,3060,-89.672387,31.734582,MOUNT OLIVE
02650,MA,995,-69.966607,41.70298,NORTH CHATHAM
04353,ME,1931,-69.602164,44.217844,NORTH WHITEFIELD
15729,PA,3259,-78.913371,40.701588,COMMODORE
97004,OR,4253,-122.475122,45.259723,BEAVERCREEK
14864,NY,1432,-76.839233,42.258084,MILLPORT
86004,AZ,26878,-111.574109,35.225736,FLAGSTAFF
08062,NJ,8720,-75.20654,39.725228,MULLICA HILL
02192,MA,19570,-71.235172,42.278908,NEEDHAM
72024,AR,2904,-91.745929,34.793291,CARLISLE
65348,MO,853,-93.010819,38.71607,OTTERVILLE
05772,VT,124,-72.781394,43.773808,STOCKBRIDGE
33180,FL,14167,-80.139447,25.961902,OJUS
77583,TX,8495,-95.453732,29.420329,ROSHARON
07849,NJ,7241,-74.614438,40.965882,LAKE HOPATCONG
30328,GA,24238,-84.381143,33.936295,SANDY SPRINGS
05769,VT,1885,-73.100793,43.90172,SALISBURY
52047,IA,638,-91.338984,42.952205,FARMERSBURG
17509,PA,4517,-76.025983,39.935632,NINEPOINTS
55376,MN,5441,-93.659253,45.206409,SAINT MICHAEL
07066,NJ,14973,-74.310581,40.620256,CLARK
19056,PA,15227,-74.882632,40.151861,LEVITTOWN
63876,MO,2234,-90.163224,36.132428,SENATH
02715,MA,1828,-71.142723,41.812505,DIGHTON
13160,NY,1984,-76.673959,42.833546,UNION SPRINGS
95014,CA,47598,-122.038604,37.317363,MONTE VISTA
71340,LA,2348,-91.883971,31.766926,HARRISONBURG
31050,GA,2134,-83.943011,32.64724,KNOXVILLE
01827,MA,2166,-71.495201,42.673917,DUNSTABLE
11950,NY,20374,-72.856608,40.80644,MASTIC
06612,CT,6213,-73.287108,41.252328,EASTON
04912,ME,897,-69.669482,44.938844,ATHENS
04579,ME,1781,-69.789098,43.950317,WOOLWICH
02907,RI,25668,-71.424039,41.800842,CRANSTON
44708,OH,25891,-81.424116,40.81196,CANTON
15926,PA,2886,-78.844753,40.091257,CENTRAL CITY
51358,IA,1283,-94.884214,43.144845,RUTHVEN
05763,VT,2864,-73.013492,43.71524,PITTSFORD
80929,CO,197,-104.607857,38.796837,COLORADO SPRINGS
56016,MN,956,-93.323222,43.762971,CLARKS GROVE
33312,FL,44230,-80.181038,26.096819,FORT LAUDERDALE
21202,MD,28656,-76.607499,39.299844,BALTIMORE
65774,MO,814,-93.534355,37.880393,WEAUBLEAU
78377,TX,4004,-97.276665,28.316944,REFUGIO
15490,PA,138,-79.425117,40.072596,WHITE
28463,NC,6573,-78.823178,34.123314,TABOR CITY
18080,PA,11316,-75.621612,40.740695,EMERALD
88005,NM,40042,-106.79908,32.316076,LAS CRUCES
30830,GA,12213,-81.990797,33.101254,WAYNESBORO
51019,IA,906,-95.726259,42.269337,DANBURY
50025,IA,4034,-94.916412,41.730032,AUDUBON
17271,PA,409,-77.796947,40.113694,WILLOW HILL
12814,NY,1298,-73.671392,43.576641,BOLTON LANDING
03824,NH,15487,-70.952333,43.133821,LEE
84119,UT,38892,-111.952964,40.690977,WEST VALLEY CITY
43623,OH,21315,-83.643408,41.707968,TOLEDO
58643,ND,234,-103.88,46.325396,MARMARTH
58046,ND,90,-97.784865,47.19995,COLGATE
05777,VT,3415,-73.04242,43.578072,WEST RUTLAND
15312,PA,3681,-80.456503,40.273386,AVELLA
13104,NY,12754,-75.970345,42.990441,MANLIUS
33065,FL,43659,-80.255578,26.271403,CORAL SPRINGS
12192,NY,1982,-73.817033,42.415055,WEST COXSACKIE
25526,WV,16250,-81.994329,38.425741,HURRICANE
50563,IA,2131,-94.530386,42.528503,MANSON
22657,VA,5756,-78.33862,38.988417,STRASBURG
14454,NY,9551,-77.799552,42.793783,GENESEO
56048,MN,2996,-93.709462,44.116778,JANESVILLE
74937,OK,5628,-94.61849,34.835267,HEAVENER
57521,SD,177,-101.238691,43.886031,BELVIDERE
05751,VT,738,-72.79631,43.663364,KILLINGTON
30071,GA,16266,-84.197158,33.938145,NORCROSS
54428,WI,988,-89.15157,45.440906,ELCHO
15323,PA,6836,-80.385904,40.137557,CLAYSVILLE
66048,KS,28028,-94.933865,39.301546,LEAVENWORTH
05151,VT,1181,-72.503813,43.387885,PERKINSVILLE
08738,NJ,1186,-74.056188,40.026125,MANTOLOKING
51239,IA,2283,-96.139248,43.195201,HULL
56763,MN,3766,-95.353843,48.911144,WARROAD
94517,CA,10353,-121.909967,37.915442,CLAYTON
06238,CT,10776,-72.333249,41.782195,COVENTRY
12810,NY,588,-73.881695,43.483872,ATHOL
02790,MA,14154,-71.089003,41.621127,WESTPORT
05737,VT,526,-72.936001,43.703382,CHITTENDEN
80735,CO,393,-102.211563,39.733147,HALE
43518,OH,2688,-84.757002,41.584219,EDON
05462,VT,2223,-72.996432,44.322655,HUNTINGTON
90040,CA,9689,-118.151352,33.99471,CITY OF COMMERCE
41031,KY,13375,-84.294921,38.396403,CYNTHIANA
44427,OH,1463,-80.938079,40.71418,KENSINGTON
97435,OR,2331,-123.292922,43.687659,DRAIN
28215,NC,27936,-80.738669,35.243962,CHARLOTTE
02649,MA,4469,-70.485361,41.618116,MASHPEE
50041,IA,406,-93.218068,42.610434,BRADFORD
19301,PA,6969,-75.482702,40.04259,PAOLI
42130,KY,2716,-85.828076,36.939238,EIGHTY EIGHT
67108,KS,1060,-97.659092,37.868412,MOUNT HOPE
53522,WI,1146,-89.78158,42.557872,BROWNTOWN
05734,VT,641,-73.347557,43.95383,BRIDPORT
50446,IA,522,-93.445354,43.376105,JOICE
62618,IL,7369,-90.422851,40.004356,BEARDSTOWN
06519,CT,19410,-72.937307,41.296284,NEW HAVEN
29154,SC,24816,-80.402761,33.882067,SUMTER
61924,IL,2269,-87.655552,39.799572,CHRISMAN
10601,NY,8397,-73.765231,41.032955,WHITE PLAINS
29640,SC,37862,-82.579552,34.829031,EASLEY
20755,MD,11110,-76.745013,39.112923,FORT GEORGE G ME
05676,VT,4751,-72.779768,44.345103,WATERBURY
59759,MT,2591,-112.124535,45.877146,WHITEHALL
56052,MN,1249,-93.516397,44.318532,KILKENNY
11023,NY,7981,-73.734257,40.799307,GREAT NECK
37641,TN,6362,-82.667448,36.221142,CHUCKEY
22559,VA,387,-77.109689,38.082544,SUPPLY
62074,IL,2464,-89.739235,38.967633,NEW DOUGLAS
32127,FL,25925,-80.988351,29.1124,PORT ORANGE
69339,NE,1492,-103.405336,42.67584,CRAWFORD
36267,AL,863,-85.969001,33.158959,MILLERVILLE
02189,MA,14055,-70.931671,42.211606,WEYMOUTH
99022,WA,6436,-117.679351,47.583696,ESPANOLA
48847,MI,6418,-84.60883,43.282808,ITHACA
04363,ME,1618,-69.580587,44.300878,WINDSOR
58330,ND,572,-98.445756,48.43084,EDMORE
38115,TN,34144,-89.86082,35.054405,HICKORY HILL
68774,NE,888,-97.358616,42.818145,SAINT HELENA
55411,MN,30088,-93.300548,44.999601,MINNEAPOLIS
01590,MA,6719,-71.748416,42.140586,WILKINSONVILLE
03576,NH,4232,-71.479341,44.907776,COLEBROOK
25514,WV,3499,-82.554124,38.133496,FORT GAY
55060,MN,23860,-93.21914,44.080478,OWATONNA
88343,NM,38,-105.083382,33.345642,PICACHO
17066,PA,7218,-77.863704,40.390106,MOUNT UNION
06787,CT,8179,-73.088557,41.678643,THOMASTON
05666,VT,469,-72.482119,44.256612,NORTH MONTPELIER
75770,TX,2826,-95.592661,32.160758,LARUE
02141,MA,10392,-71.088277,42.370701,EAST CAMBRIDGE
08755,NJ,14892,-74.222819,39.999946,TOMS RIVER
13339,NY,6144,-74.643298,42.937158,FORT PLAIN
03771,NH,760,-72.025028,44.273358,MONROE
32967,FL,9607,-80.441617,27.697223,VERO BEACH
95565,CA,321,-124.039074,40.454665,SCOTIA
22019,VA,4180,-77.653548,38.635067,CATLETT
18414,PA,7621,-75.703737,41.539496,DALTON
15949,PA,829,-79.137928,40.407655,ROBINSON
47230,IN,1448,-85.630407,38.775891,DEPUTY
07094,NJ,14061,-74.063416,40.79101,SECAUCUS
65657,MO,362,-92.9985,36.860997,GARRISON
05062,VT,614,-72.570446,43.47935,READING
97527,OR,21774,-123.353799,42.398913,GRANTS PASS
25422,WV,1108,-78.33312,39.583557,GREAT CACAPON
15206,PA,37220,-79.919267,40.468885,EAST LIBERTY
57037,SD,1320,-97.255797,43.102683,IRENE
78577,TX,36070,-98.187022,26.177053,PHARR
30033,GA,22071,-84.281918,33.812305,DECATUR
45168,OH,1600,-83.762459,38.851128,RUSSELLVILLE
19363,PA,11545,-75.981522,39.782704,OXFORD
38827,MS,2511,-88.230912,34.51025,BELMONT
26589,WV,329,-80.327462,39.636926,WADESTOWN
65707,MO,1986,-93.842188,37.222454,MILLER
64061,MO,3447,-94.046188,38.817755,KINGSVILLE
57538,SD,337,-99.217267,43.101186,HERRICK
03585,NH,2295,-71.896565,44.214837,LISBON
06111,CT,29192,-72.729747,41.686402,MAPLE HILL
54012,WI,630,-92.312786,45.078578,EMERALD
45213,OH,14333,-84.418701,39.182905,TAFT
91367,CA,34253,-118.615891,34.176689,WOODLAND HILLS
07047,NJ,50823,-74.017715,40.793019,NORTH BERGEN
76856,TX,3182,-99.226117,30.743392,MASON
07822,NJ,1555,-74.684753,41.145086,AUGUSTA
45744,OH,1741,-81.519679,39.53847,LOWELL
62448,IL,5296,-88.170386,38.984678,NEWTON
36067,AL,16536,-86.483072,32.471501,PRATTVILLE
74134,OK,12607,-95.822472,36.116223,TULSA
22729,VA,39,-78.010546,38.374429,MITCHELLS
77514,TX,7969,-94.554819,29.780987,MONROE CITY
19504,PA,2509,-75.574889,40.381501,BARTO
54564,WI,374,-89.985218,45.581387,TRIPOLI
39073,MS,14251,-90.121672,32.153002,FLORENCE
30233,GA,13206,-83.978391,33.282006,JACKSON
11713,NY,7927,-72.946891,40.77327,BELLPORT
12943,NY,392,-73.795923,44.177978,SAINT HUBERTS
10455,NY,31882,-73.907172,40.815309,BRONX
05602,VT,12475,-72.576992,44.264082,MONTPELIER
03062,NH,23927,-71.489282,42.723472,NASHUA
05491,VT,6041,-73.279293,44.132569,VERGENNES
50619,IA,2757,-92.658833,42.804079,CLARKSVILLE
03102,NH,29308,-71.488433,42.99442,MANCHESTER
13856,NY,7282,-75.153177,42.175647,WALTON
64862,MO,2133,-94.11514,37.072382,SARCOXIE
46039,IN,879,-86.320098,40.375728,FOREST
28617,NC,2532,-81.403886,36.464057,CRUMPLER
73546,OK,1436,-98.686654,34.228247,GRANDFIELD
05446,VT,14731,-73.202216,44.535956,COLCHESTER
23113,VA,21858,-77.642864,37.510893,MIDLOTHIAN
04236,ME,3661,-70.145532,44.189059,GREENE
57564,SD,1500,-100.095667,44.712543,ONIDA
35447,AL,5007,-88.132122,33.248506,CARROLLTON
04645,ME,46,-68.620598,44.056057,ISLE AU HAUT
01301,MA,18968,-72.601847,42.601222,LEYDEN
93117,CA,45988,-119.861245,34.429631,GOLETA
76078,TX,1771,-97.481688,33.054045,RHOME
28384,NC,7976,-78.973077,34.800962,SAINT PAULS
68374,NE,353,-96.632635,40.220245,HOLMESVILLE
98922,WA,5299,-120.968505,47.206319,CLE ELUM
90019,CA,64996,-118.33426,34.048158,LOS ANGELES
04627,ME,949,-68.644839,44.233951,DEER ISLE
05477,VT,3758,-72.993256,44.399846,BOLTON VALLEY
59050,MT,2938,-107.734105,45.33218,LODGE GRASS
42408,KY,6728,-87.68205,37.196386,DAWSON SPRINGS
06037,CT,15755,-72.770482,41.620826,BERLIN
04009,ME,3980,-70.724081,44.052049,BRIDGTON
85552,AZ,15375,-109.730245,32.819902,THATCHER
05473,VT,1126,-73.203254,44.251461,NORTH FERRISBURG
05641,VT,14994,-72.493619,44.194522,BARRE
65461,MO,166,-91.993063,37.655001,DUKE
59443,MT,531,-111.805655,47.563862,FORT SHAW
36034,AL,109,-86.170972,31.664143,GLENWOOD
25280,WV,275,-80.970026,38.831619,STUMPTOWN
51009,IA,431,-95.554871,42.953272,CALUMET
52070,IA,1174,-90.19553,42.073668,SABULA
22713,VA,557,-78.142285,38.538241,BOSTON
10954,NY,16390,-74.009589,41.099176,BARDONIA
42453,KY,848,-87.55386,37.176635,SAINT CHARLES
41832,KY,571,-82.980908,37.155,LETCHER
36319,AL,2934,-85.145488,31.335235,COLUMBIA
12450,NY,1131,-74.19715,42.189149,LANESVILLE
16159,PA,5604,-80.452759,41.174054,WEST MIDDLESEX
02122,MA,21266,-71.058304,42.297278,DORCHESTER
65712,MO,6685,-93.797632,37.104466,MOUNT VERNON
40475,KY,37946,-84.295526,37.754605,RICHMOND
15456,PA,1638,-79.647684,39.931057,LEMONT FURNACE
27962,NC,7951,-76.743148,35.850826,PLYMOUTH
55033,MN,20769,-92.862566,44.718932,WELCH
05404,VT,6649,-73.187413,44.494898,WINOOSKI
03835,NH,4676,-71.064693,43.388373,FARMINGTON
79358,TX,1556,-102.15841,33.457499,ROPESVILLE
01032,MA,122,-72.844092,42.466234,GOSHEN
95120,CA,34577,-121.861547,37.217538,SAN JOSE
03838,NH,84,-71.192457,44.101777,GLEN
44030,OH,16612,-80.580257,41.934479,CONNEAUT
01944,MA,5286,-70.767434,42.57963,MANCHESTER
17562,PA,2757,-76.108074,39.985249,PARADISE
99714,AK,890,-146.952974,64.50905,SALCHA
01031,MA,2385,-72.198585,42.332194,GILBERTVILLE
05361,VT,921,-72.856001,42.790071,WHITINGHAM
37909,TN,13265,-84.023501,35.945978,KNOXVILLE
02905,RI,24885,-71.403146,41.786568,CRANSTON
20770,MD,21125,-76.883964,38.999559,GREENBELT
77864,TX,5532,-95.909094,30.953335,MADISONVILLE
85006,AZ,26747,-112.047357,33.465016,PHOENIX
76708,TX,18436,-97.178635,31.576544,WACO
05356,VT,743,-72.854235,42.956029,MOUNT SNOW
05346,VT,4971,-72.512272,43.035561,PUTNEY
05301,VT,17522,-72.593322,42.857353,BRATTLEBORO
21156,MD,464,-76.400604,39.43967,UPPER FALLS
59865,MT,2283,-114.075822,47.330014,SAINT IGNATIUS
92084,CA,38088,-117.224285,33.213118,VISTA
52748,IA,6947,-90.563379,41.663532,ELDRIDGE
13428,NY,1738,-74.570825,42.922119,PALATINE BRIDGE
64874,MO,970,-94.04916,36.765145,WHEATON
50559,IA,560,-94.358578,43.166645,LONE ROCK
04459,ME,841,-68.35195,45.526387,MATTAWAMKEAG
75114,TX,3720,-96.46369,32.597465,CRANDALL
18914,PA,12838,-75.214938,40.289175,CHALFONT
34983,FL,22031,-80.345029,27.309444,PORT SAINT LUCIE
70344,LA,6430,-90.597952,29.463401,CHAUVIN
67030,KS,1745,-97.540518,37.77824,COLWICH
03750,NH,944,-72.212479,43.711333,ETNA
20746,MD,30601,-76.922156,38.842453,SUITLAND
05150,VT,824,-72.529096,43.335452,NORTH SPRINGFIEL
55924,MN,979,-92.988839,44.05223,CLAREMONT
28747,NC,1849,-82.919081,35.145052,LAKE TOXAWAY
01524,MA,6527,-71.918829,42.237047,LEICESTER
85533,AZ,376,-109.246199,33.132343,CLIFTON
38843,MS,14877,-88.379262,34.274543,FULTON
96769,HI,797,-159.790721,21.927639,MAKAWELI
44411,OH,2323,-81.052827,41.03586,DEERFIELD
18614,PA,1739,-76.402145,41.523213,DUSHORE
54965,WI,2148,-89.040415,44.160393,PINE RIVER
15370,PA,11246,-80.179524,39.891691,WAYNESBURG
08804,NJ,2111,-75.09664,40.64366,BLOOMSBURY
83211,ID,5867,-112.870714,42.789876,AMERICAN FALLS
17935,PA,1892,-76.28581,40.792162,GIRARDVILLE
26618,WV,276,-80.984972,38.658907,ELMIRA
25214,WV,126,-81.558747,38.185245,WINIFREDE
28748,NC,7709,-82.710622,35.649781,LEICESTER
99835,AK,8638,-135.316569,57.051436,SITKA
15331,PA,1040,-80.020364,40.107321,ELLSWORTH
39120,MS,34738,-91.364214,31.54924,NATCHEZ
01730,MA,16147,-71.276796,42.484287,BEDFORD
63450,MO,198,-92.148916,39.712269,LENTNER
37752,TN,4683,-83.607262,36.576718,HARROGATE
56284,MN,2027,-95.198879,44.777609,RENVILLE
05061,VT,1567,-72.596975,43.9379,RANDOLPH CENTER
33469,FL,11781,-80.100161,26.966066,TEQUESTA
71864,AR,888,-93.31212,33.484731,WILLISVILLE
03051,NH,26489,-71.412144,42.769038,HUDSON
05774,VT,837,-73.202684,43.430456,WELLS
39560,MS,17826,-89.164577,30.359756,LONG BEACH
50066,IA,434,-94.217127,41.832396,DAWSON
06031,CT,1192,-73.351659,41.95784,FALLS VILLAGE
70761,LA,1833,-91.062871,30.951772,NORWOOD
22845,VA,266,-78.811106,38.793708,ORKNEY SPRINGS
05051,VT,1488,-72.107231,44.096555,NEWBURY
29127,SC,4782,-81.532353,34.183243,PROSPERITY
08054,NJ,29805,-74.903588,39.947808,MOUNT LAUREL
28676,NC,3080,-80.865294,36.34218,STATE ROAD
05048,VT,1730,-72.413103,43.570764,HARTLAND
42761,KY,625,-85.444181,37.103415,MILLTOWN
93280,CA,13589,-119.344728,35.593375,POND
03261,NH,3013,-71.200423,43.206965,NORTHWOOD
14754,NY,1240,-78.235056,42.023964,LITTLE GENESEE
62278,IL,4923,-89.988356,38.190738,RED BUD
24072,VA,1048,-80.236747,37.032642,SIMPSONS
96749,HI,4297,-154.992644,19.589277,KEAAU
04081,ME,439,-70.792061,44.151256,SOUTH WATERFORD
06107,CT,18466,-72.75322,41.755553,W HARTFORD
26452,WV,9912,-80.473656,39.041104,WESTON
05040,VT,279,-72.215144,44.061851,EAST CORINTH
34996,FL,7410,-80.216378,27.192857,STUART
94707,CA,9152,-122.276517,37.893118,KENSINGTON
76827,TX,240,-99.127729,31.517602,BROOKESMITH
75401,TX,30183,-96.102416,33.117476,GREENVILLE
05038,VT,1022,-72.479303,44.003931,CHELSEA
01370,MA,4525,-72.739059,42.602203,SHELBURNE FALLS
56327,MN,394,-95.665583,45.724424,FARWELL
85735,AZ,2987,-111.260758,32.057796,TUCSON
67582,KS,185,-99.190154,38.445489,TIMKEN
61334,IL,747,-89.075031,41.145007,LOSTANT
56077,MN,623,-93.474097,43.981513,OTISCO
02043,MA,19821,-70.891051,42.224485,HINGHAM
63436,MO,971,-91.539842,39.515397,CENTER
49952,MI,73,-88.83397,46.76952,NISULA
02154,MA,57871,-71.236497,42.382492,NORTH WALTHAM
16212,PA,427,-79.579827,40.75392,CADOGAN
12944,NY,4129,-73.474538,44.499933,KEESEVILLE
54946,WI,661,-89.113739,44.267332,KING
04989,ME,1929,-69.651904,44.440455,VASSALBORO
51014,IA,541,-95.712436,42.808593,CLEGHORN
12789,NY,2047,-74.581518,41.716955,WOODRIDGE
04984,ME,560,-70.242635,44.695417,TEMPLE
77843,TX,10425,-96.340001,30.614738,COLLEGE STATION
74338,OK,4202,-94.654675,36.233349,COLCORD
16110,PA,287,-80.376544,41.506677,ADAMSVILLE
39767,MS,892,-89.479,33.510097,STEWART
81623,CO,9406,-107.171012,39.385431,MARBLE
35180,AL,530,-86.819849,33.852862,WARRIOR
71441,LA,4042,-92.126072,32.028619,KELLY
32720,FL,23152,-81.334853,29.02659,DELAND
53944,WI,2010,-89.891543,43.689875,LYNDON STATION
18330,PA,3817,-75.452286,40.966946,EFFORT
30539,GA,314,-84.473062,34.682636,EAST ELLIJAY
12983,NY,9125,-74.132951,44.324331,SARANAC LAKE
50588,IA,11663,-95.196079,42.64738,STORM LAKE
01612,MA,4047,-71.920234,42.306646,PAXTON
29335,SC,3310,-81.92373,34.670952,ENOREE
04929,ME,751,-69.316081,44.777526,DETROIT
44102,OH,53416,-81.739791,41.473508,CLEVELAND
04971,ME,1575,-69.399179,44.929264,SAINT ALBANS
62433,IL,1039,-87.669455,39.106357,HUTSONVILLE
21144,MD,25272,-76.697953,39.127543,SEVERN
04958,ME,1967,-69.911946,44.879662,NORTH ANSON
35031,AL,9058,-86.568628,34.092937,BLOUNTSVILLE
18823,PA,1155,-75.678632,41.779891,HARFORD
28804,NC,16709,-82.564625,35.63743,ASHEVILLE
06379,CT,8082,-71.847761,41.373475,PAWCATUCK
63660,MO,4032,-90.719324,37.915555,MINERAL POINT
03055,NH,11795,-71.660569,42.828497,MILFORD
92509,CA,52456,-117.444896,33.997355,RUBIDOUX
32648,FL,652,-83.261587,29.48689,HORSESHOE BEACH
07075,NJ,7548,-74.087845,40.849348,WOOD RIDGE
56218,MN,668,-95.942102,44.850725,BOYD
50249,IA,1215,-93.90294,42.284673,STRATFORD
03443,NH,1455,-72.487219,42.900785,CHESTERFIELD
01835,MA,12078,-71.08549,42.758597,BRADFORD
72437,AR,2056,-90.442327,35.81715,LAKE CITY
89701,NV,18817,-119.745904,39.150746,CARSON CITY
79103,TX,5336,-101.797587,35.175134,AMARILLO
04406,ME,1193,-69.52514,45.279838,ABBOT VILLAGE
98930,WA,10558,-119.915734,46.253846,GRANDVIEW
71968,AR,1099,-93.289734,34.515049,ROYAL
12158,NY,6062,-73.812863,42.54861,SELKIRK
05261,VT,2962,-73.21624,42.787955,POWNAL
15116,PA,16588,-79.964351,40.537492,GLENSHAW
31825,GA,2626,-84.666724,32.084578,RICHLAND
25544,WV,146,-82.135097,38.21978,MYRA
04650,ME,235,-68.706663,44.285213,LITTLE DEER ISLE
56758,MN,969,-96.472266,48.45256,STRANDQUIST
59425,MT,3843,-111.939665,48.178346,CONRAD
85640,AZ,813,-111.039693,31.594194,AMADO
55102,MN,18585,-93.120852,44.937228,SAINT PAUL
14858,NY,1765,-77.154132,42.042483,LINDLEY
06853,CT,3979,-73.439667,41.070243,NORWALK
67529,KS,368,-99.237433,38.064929,GARFIELD
03882,NH,201,-71.002109,43.721216,SOUTH EFFINGHAM
01904,MA,17073,-70.962798,42.487453,EAST LYNN
23230,VA,6447,-77.496828,37.588376,WEST END
71336,LA,793,-91.592026,32.034943,GILBERT
02356,MA,10397,-71.112337,42.058956,NORTH EASTON
74056,OK,6039,-96.31209,36.690424,PAWHUSKA
04983,ME,1631,-70.222054,44.82236,STRONG
67150,KS,189,-98.228877,37.072994,WALDRON
06110,CT,11817,-72.733691,41.732566,W HARTFORD
14608,NY,14631,-77.625803,43.152144,ROCHESTER
53151,WI,25731,-88.094642,42.982151,NEW BERLIN
26060,WV,1705,-80.555059,40.094649,VALLEY GROVE
12878,NY,625,-73.949467,43.421389,STONY CREEK
23693,VA,2807,-76.450743,37.122586,TABB
01841,MA,45555,-71.166997,42.711545,LAWRENCE
10926,NY,3249,-74.155805,41.299681,HARRIMAN
97813,OR,1334,-118.497147,45.828893,ATHENA
36373,AL,2503,-85.14584,31.625627,SHORTERVILLE
68352,NE,5763,-97.183918,40.148817,FAIRBURY
56386,MN,656,-93.497174,46.11214,WAHKON
99658,AK,576,-163.205263,62.054106,SAINT MARYS
33411,FL,21027,-80.209898,26.700539,ROYAL PALM BEACH
04730,ME,10382,-67.863014,46.11885,HOULTON
48446,MI,27632,-83.333153,43.057879,LAPEER
26801,WV,1321,-78.774826,39.065588,BAKER
06371,CT,8484,-72.308562,41.334745,OLD LYME
36574,AL,606,-87.465938,30.504806,SEMINOLE
23923,VA,2061,-78.660622,37.086379,CHARLOTTE COURT
53583,WI,5186,-89.741777,43.268558,SAUK CITY
04942,ME,1217,-69.56871,45.003926,WELLINGTON
03465,NH,2097,-72.184753,42.82697,TROY
01346,MA,174,-72.839101,42.685347,HEATH
23235,VA,30860,-77.565103,37.512034,BON AIR
92234,CA,29640,-116.466497,33.809839,CATHEDRAL CITY
76234,TX,9323,-97.573995,33.235077,DECATUR
04853,ME,333,-68.866744,44.143598,NORTH HAVEN
71429,LA,6006,-93.517916,31.427455,FLORIEN
17339,PA,5338,-76.870004,40.146295,LEWISBERRY
77014,TX,11970,-95.462497,29.979637,HOUSTON
